4.316354e+01
3.437519e+01
3.261436e+01
3.159798e+01
3.118667e+01
3.106956e+01
3.094201e+01
3.090855e+01
3.086763e+01
3.077700e+01
3.069496e+01
3.057677e+01
3.055115e+01
3.045081e+01
3.045276e+01
3.040115e+01
3.028632e+01
3.021971e+01
3.022625e+01
3.014803e+01
3.007339e+01
3.008476e+01
3.004068e+01
2.999636e+01
2.987527e+01
2.988328e+01
2.983058e+01
2.981776e+01
2.979269e+01
2.979415e+01
2.973625e+01
2.977746e+01
